67, 19760, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.09, 0.01, 0.02, 0.00, 11.88, -16.50, -36.75
68, 19969, 5.6250, -1.8750, 2.3125, 0.01, 0.04, 0.17, -0.00, 0.00, 0.00, 14.50, -16.50, -36.50
69, 20182, 5.6250, -1.8125, 2.3125, 0.00, 0.02, 0.09, 0.00, 0.00, 0.00, 8.56, -16.50, -36.50
70, 20391, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.10, -0.00, -0.01, 0.00, 12.25, -16.50, -37.25
71, 20600, 5.6250, -1.8750, 2.3125, 0.01, 0.04, 0.04, -0.00, 0.00, 0.00, 9.25, -16.88, -36.00
72, 20810, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.12, 0.00, -0.00, 0.00, 9.00, -16.88, -36.75
73, 21019, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.11, 0.00, 0.00, 0.00, 10.38, -17.19, -36.00
74, 21230, 5.6250, -1.8750, 2.3125, 0.02, 0.06, 0.15, -0.00, 0.00, 0.00, 10.75, -17.19, -35.56
75, 21442, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.06, -0.00, -0.01, 0.00, 9.25, -16.50, -36.00
76, 21651, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.05, 0.00, 0.00, 0.00, 12.25, -16.50, -36.00
77, 21860, 5.6250, -1.8750, 2.3125, 0.00, 0.05, 0.06, -0.00, 0.01, -0.00, 11.19, -16.50, -36.50
78, 22069, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.13, 0.00, 0.00, 0.00, 14.75, -16.88, -35.56
79, 22280, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.15, -0.00, -0.00, 0.00, 15.88, -16.88, -36.00
80, 22492, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.03, -0.00, 0.01, -0.00, 13.00, -16.88, -36.00
81, 22701, 5.6250, -1.8750, 2.3125, 0.02, 0.05, 0.03, -0.00, 0.01, 0.00, 14.06, -16.50, -35.19
82, 22910, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.08, -0.00, 0.00, 0.00, 14.75, -16.50, -36.06
83, 23119, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.14, 0.00, 0.00, 0.00, 9.25, -16.88, -36.00
84, 23330, 5.6250, -1.8750, 2.3125, 0.01, 0.04, 0.12, 0.00, 0.01, -0.00, 9.25, -16.19, -36.50
85, 23542, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.02, 0.00, 0.00, 0.00, 14.06, -16.50, -36.75
86, 23751, 5.6250, -1.8750, 2.3125, 0.02, 0.03, 0.00, 0.00, 0.00, 0.00, 10.38, -16.19, -36.06
87, 23960, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.10, -0.00, -0.00, -0.00, 10.38, -16.19, -36.00
88, 24169, 5.6250, -1.8750, 2.3125, 0.01, 0.05, 0.11, -0.00, 0.00, -0.00, 11.19, -16.88, -36.75
89, 24380, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.13, 0.00, 0.00, -0.00, 14.06, -16.50, -36.50
90, 24590, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.09, -0.00, 0.00, -0.00, 10.00, -16.50, -36.50
91, 24802, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.11, -0.00, 0.00, 0.00, 13.25, -16.19, -36.00
92, 25011, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.07, 0.00, -0.00, 0.00, 7.75, -16.19, -36.50
93, 25219, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.11, 0.00, 0.01, -0.00, 14.06, -16.88, -36.00
94, 25429, 5.6250, -1.8750, 2.3125, 0.02, 0.02, 0.13, 0.00, 0.00, 0.00, 10.75, -16.50, -36.75
95, 25639, 5.6250, -1.8750, 2.3125, 0.03, 0.05, 0.12, 0.00, -0.01, 0.00, 11.50, -15.75, -35.19
96, 25851, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.08, 0.00, 0.01, 0.00, 14.75, -16.19, -36.75
97, 26061, 5.6250, -1.8750, 2.3125, 0.00, 0.01, 0.07, 0.01, -0.00, -0.00, 13.69, -16.19, -36.06
98, 26269, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.10, 0.01, 0.01, 0.00, 12.69, -16.50, -36.00
99, 26479, 5.6250, -1.8750, 2.3125, -0.01, 0.03, 0.12, -0.00, 0.00, 0.00, 14.50, -17.19, -36.00
100, 26689, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.12, 0.00, -0.00, -0.00, 10.75, -16.88, -36.00
101, 26912, 5.6250, -1.8750, 2.3125, -0.01, 0.04, 0.10, -0.00, 0.00, 0.00, 13.69, -16.88, -36.50
102, 27146, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.04, -0.00, -0.00, -0.00, 14.06, -16.19, -36.00
