106.0, 27980.0, 5.625, -1.875, 2.3125, 0.0, 0.01, 0.12, 0.0, 0.0, -0.0, 12.25, -16.5, -36.75, 
107.0, 28191.0, 5.625, -1.875, 2.3125, 0.0, 0.05, 0.04, 0.0, -0.0, 0.0, 13.0, -16.88, -36.5, 
108.0, 28400.0, 5.625, -1.875, 2.3125, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 8.56, -16.5, -36.5, 
109.0, 28610.0, 5.625, -1.875, 2.3125, 0.01, 0.05, 0.07, 0.0, 0.0, -0.0, 11.19, -16.88, -36.5, 
110.0, 28819.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.09, -0.0, -0.0, 0.0, 13.0, -16.5, -36.75, 
111.0, 29029.0, 5.625, -1.875, 2.3125, -0.01, 0.03, 0.14, -0.0, 0.0, 0.0, 7.5, -16.88, -36.0, 
112.0, 29240.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.04, -0.0, -0.0, 0.0, 11.88, -16.5, -36.0, 
113.0, 29450.0, 5.625, -1.875, 2.3125, 0.01, 0.03, 0.05, -0.0, 0.0, 0.0, 10.0, -16.88, -35.56, 
114.0, 29659.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.08, 0.0, -0.01, -0.0, 9.69, -16.88, -36.0, 
115.0, 29868.0, 5.625, -1.875, 2.3125, 0.01, 0.01, 0.12, 0.0, 0.0, 0.0, 12.25, -16.88, -35.19, 
116.0, 30078.0, 5.625, -1.875, 2.3125, 0.01, 0.03, 0.15, 0.0, -0.0, -0.0, 14.75, -16.5, -37.25, 
117.0, 30290.0, 5.625, -1.875, 2.3125, 0.01, 0.05, 0.05, 0.0, -0.0, 0.0, 9.69, -17.19, -36.0, 
118.0, 30499.0, 5.625, -1.875, 2.3125, 0.0, 0.02, 0.03, -0.01, -0.0, 0.0, 11.5, -16.88, -36.5, 
119.0, 30709.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.11, -0.0, -0.01, 0.0, 12.25, -16.88, -36.5, 
120.0, 30917.0, 5.625, -1.875, 2.3125, 0.0, 0.05, 0.11, 0.0, 0.0, -0.0, 9.0, -16.88, -36.5, 
121.0, 31128.0, 5.625, -1.875, 2.3125, -0.01, 0.06, 0.12, 0.0, -0.0, 0.0, 11.88, -16.88, -36.0, 
122.0, 31340.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.04, -0.0, -0.0, 0.0, 9.25, -17.19, -36.5, 
123.0, 31549.0, 5.625, -1.875, 2.3125, 0.01, 0.02, 0.06, 0.0, -0.01, 0.0, 9.25, -16.19, -36.06, 
124.0, 31758.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.07, 0.0, 0.0, 0.0, 7.5, -17.19, -36.0, 
125.0, 31967.0, 5.625, -1.875, 2.3125, 0.01, 0.03, 0.12, 0.0, 0.0, 0.0, 9.69, -16.5, -36.5, 
126.0, 32178.0, 5.625, -1.875, 2.3125, 0.0, 0.05, 0.14, 0.0, -0.01, 0.0, 10.0, -16.88, -35.56, 
127.0, 32388.0, 5.625, -1.875, 2.3125, 0.0, 0.0, 0.09, -0.0, 0.01, -0.0, 14.06, -16.5, -36.75, 
128.0, 32600.0, 5.625, -1.875, 2.3125, 0.0, 0.02, 0.09, 0.0, 0.0, -0.0, 7.5, -16.5, -37.25, 
129.0, 32809.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.09, 0.0, 0.01, -0.0, 14.06, -16.88, -36.75, 
130.0, 33017.0, 5.625, -1.875, 2.3125, -0.01, 0.03, 0.11, 0.0, 0.0, 0.0, 15.19, -17.56, -38.06, 
131.0, 33227.0, 5.625, -1.875, 2.3125, 0.0, 0.03, 0.14, 0.0, 0.0, -0.0, 10.0, -16.88, -37.69, 
132.0, 33437.0, 5.625, -1.875, 2.3125, 0.0, 0.02, 0.12, -0.0, 0.01, -0.0, 11.5, -17.19, -36.5, 
133.0, 33659.0, 5.625, -1.875, 2.3125, 0.03, 0.01, 0.13, -0.0, -0.0, 0.0, 13.0, -16.88, -36.5, 
134.0, 33868.0, 5.625, -1.875, 2.3125, 0.01, 0.03, 0.1, -0.0, -0.01, 0.0, 12.69, -17.56, -35.56, 
