0, 18117, 0.000000, 0.000000, 0.00, 0.0000, -3.3750, 15.6875, 0.00, -0.04, 0.14, 0.00, 0.00, -0.00, 16.19, 2.19, -35.88
1, 18284, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, -0.03, 0.18, 0.00, 0.00, -0.00, 15.06, 4.00, -37.19
2, 18345, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, -0.04, 0.14, -0.00, -0.00, -0.00, 14.69, 3.25, -36.38
3, 18404, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, -0.02, 0.09, -0.00, -0.00, 0.00, 15.75, 4.00, -35.88
4, 18465, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.06, 0.00, -0.00, -0.00, 16.56, 3.25, -38.38
5, 18526, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, 0.01, 0.00, -0.00, 0.00, 16.19, 3.25, -36.75
6, 18585, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, 0.01, 0.00, -0.00, -0.00, 14.00, 3.25, -36.75
7, 18645, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00, 16.19, 4.00, -37.19
8, 18704, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.07, -0.01, -0.00, -0.00, 14.69, 2.88, -37.56
9, 18767, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, 0.00, -0.00, -0.00, 0.00, 12.50, 4.00, -37.56
10, 18825, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, -0.01, 0.02, 0.00, -0.00, 0.00, 0.00, 14.69, 3.56, -37.19
11, 18885, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.01, 0.00, 0.00, 0.00, 15.75, 3.56, -35.56
12, 18945, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, 0.03, 0.00, 0.01, -0.00, 14.25, 2.88, -37.56
13, 19006, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.02, 0.00, 0.00, 0.00, 15.38, 3.56, -36.75
14, 19065, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.03, 0.00, 0.00, 0.00, 15.06, 3.56, -36.75
15, 19124, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, 0.00, -0.00, -0.00, 0.00, 15.06, 3.25, -36.75
16, 19184, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, -0.01, 0.00, 0.00, 0.00, 0.00, 13.25, 4.00, -36.38
17, 19246, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.06, -0.00, 0.00, 0.00, 12.88, 3.56, -37.19
18, 19305, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.07, 0.00, -0.00, 0.00, 15.38, 3.25, -37.19
19, 19365, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.03, -0.00, 0.00, -0.00, 15.38, 4.00, -38.00
20, 19424, 0.000000, 0.000000, 0.00, 360.0000, -3.3750, 15.6875, 0.00, 0.03, 0.01, -0.00, -0.01, -0.00, 15.06, 2.88, -36.75
21, 19486, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.01, 0.05, 0.00, 0.00, -0.00, 16.56, 3.25, -35.06
22, 19545, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.02, -0.06, -0.00, 0.00, 0.00, 14.25, 2.88, -36.38
23, 19605, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.07, -0.00, -0.01, 0.00, 15.75, 4.00, -37.56
24, 19665, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.03, -0.01, 0.00, 0.01, 0.00, 12.50, 3.56, -36.38
25, 19727, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.03, 0.02, 0.00, 0.00, 0.00, 13.56, 3.25, -38.38
26, 19786, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.04, -0.00, 0.00, 0.00, 15.06, 2.56, -37.19
27, 19845, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.09, 0.00, 0.00, -0.00, 12.50, 3.56, -36.75
28, 19904, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.06, 0.00, 0.00, -0.00, 14.00, 3.56, -37.19
29, 19966, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.02, -0.03, 0.00, -0.01, 0.00, 17.56, 3.25, -36.75
30, 20025, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.01, 0.03, -0.00, 0.00, -0.00, 15.06, 3.56, -38.00
31, 20085, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.01, 0.02, -0.03, 0.00, -0.00, -0.00, 16.56, 3.56, -36.38
32, 20144, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.02, 0.00, -0.00, -0.00, 0.00, 15.75, 3.56, -37.56
33, 20205, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.02, 0.00, -0.00, 0.00, 14.69, 3.25, -36.75
34, 20265, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.02, 0.00, 0.00, -0.00, 0.00, 18.38, 3.25, -37.19
35, 20324, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 13.25, 3.25, -38.00
36, 20384, 57.430988, 12.037476, 60.50, 360.0000, -3.3750, 15.6875, 0.01, 0.00, 0.02, 0.00, -0.00, -0.00, 15.75, 3.25, -36.75
37, 20446, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.07, 0.00, 0.00, 0.00, 12.06, 3.25, -37.19
38, 20505, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.04, 0.00, 0.00, 0.00, 16.56, 4.00, -35.06
39, 20564, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 11.06, 3.56, -37.56
40, 20623, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.04, 0.00, 0.00, -0.00, -0.00, 15.75, 4.00, -37.19
41, 20685, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, -0.01, 0.01, -0.00, -0.00, 0.00, 15.06, 4.38, -36.38
42, 20744, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.07, 0.01, 0.00, -0.00, 16.19, 3.25, -36.38
43, 20803, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.00, -0.07, 0.00, 0.00, 0.00, 17.56, 2.88, -36.75
44, 20863, 57.430988, 12.037477, 60.40, 360.0000, -3.3750, 15.6875, 0.00, 0.01, -0.02, 0.00, 0.00, 0.00, 16.19, 3.56, -37.19
