32, 149142, 57.433407, 12.033792, 1.50, 43.8750, -1.8750, -15.7500, 0.02, 0.16, 0.06, -0.01, 0.00, -0.03, -12.19, 1.38, -46.00
33, 149155, 57.433407, 12.033792, 1.50, 43.9375, -1.8750, -15.6875, 0.03, -0.08, 0.03, -0.02, 0.01, -0.03, -12.19, 1.38, -46.00
34, 149163, 57.433407, 12.033792, 1.50, 43.9375, -1.8750, -15.6875, 0.00, -0.08, -0.11, -0.00, 0.00, -0.03, -12.19, 1.38, -46.00
35, 149173, 57.433407, 12.033792, 1.50, 43.9375, -1.8750, -15.6875, 0.02, 0.13, 0.05, 0.02, -0.03, 0.00, -12.19, 1.38, -46.00
36, 149183, 57.433407, 12.033792, 1.50, 43.9375, -1.8750, -15.7500, 0.11, 0.18, 0.10, 0.02, -0.04, 0.02, -12.19, 1.38, -46.00
37, 149195, 57.433407, 12.033792, 1.50, 43.9375, -1.8125, -15.7500, 0.20, 0.24, 0.15, -0.02, -0.01, 0.03, -8.19, 1.00, -44.38
38, 149204, 57.433407, 12.033792, 1.50, 43.9375, -1.8125, -15.6875, 0.14, 0.25, 0.09, -0.04, 0.00, 0.01, -8.19, 1.00, -44.38
39, 149213, 57.433407, 12.033792, 1.50, 43.9375, -1.8125, -15.6875, 0.13, 0.00, 0.01, -0.03, -0.00, -0.03, -8.19, 1.00, -44.38
40, 149223, 57.433407, 12.033792, 1.50, 43.9375, -1.8125, -15.6875, 0.19, -0.06, -0.06, -0.03, 0.01, -0.04, -8.19, 1.00, -44.38
41, 149235, 57.433407, 12.033793, 1.60, 44.0000, -1.8125, -15.6875, 0.22, -0.07, -0.09, -0.03, 0.00, -0.02, -8.19, 1.00, -44.38
42, 149246, 57.433407, 12.033793, 1.60, 44.0000, -1.8125, -15.6875, 0.17, -0.08, -0.09, -0.01, 0.00, -0.00, -10.00, 1.00, -45.56
43, 149256, 57.433407, 12.033793, 1.60, 44.0000, -1.8125, -15.6875, 0.15, 0.00, -0.05, 0.01, -0.00, 0.01, -10.00, 1.00, -45.56
44, 149264, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, 0.16, 0.09, -0.10, 0.02, -0.02, 0.01, -10.00, 1.00, -45.56
45, 149280, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, 0.16, 0.12, -0.01, 0.01, -0.01, 0.02, -10.00, 1.00, -45.56
46, 149290, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, 0.04, 0.07, -0.04, -0.01, 0.01, 0.01, -10.00, 1.00, -45.56
47, 149301, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, -0.05, 0.00, -0.06, -0.01, 0.02, 0.01, -8.50, 1.75, -46.38
48, 149311, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, -0.03, 0.00, -0.08, 0.01, 0.00, 0.01, -8.50, 1.75, -46.38
49, 149324, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, 0.01, 0.11, -0.07, 0.02, -0.02, 0.04, -8.50, 1.75, -46.38
50, 149333, 57.433407, 12.033793, 1.60, 43.9375, -1.8125, -15.6875, 0.01, 0.11, -0.03, 0.01, -0.01, 0.05, -8.50, 1.75, -46.38
51, 149343, 57.433407, 12.033793, 1.60, 43.8750, -1.8125, -15.6875, 0.01, 0.11, 0.05, -0.00, -0.00, 0.05, -7.75, 1.00, -45.19
52, 149352, 57.433407, 12.033793, 1.60, 43.8750, -1.7500, -15.6875, 0.01, 0.11, 0.05, -0.01, 0.01, 0.02, -7.75, 1.00, -45.19
53, 149364, 57.433407, 12.033793, 1.60, 43.8750, -1.8125, -15.6875, -0.07, -0.12, -0.20, -0.01, 0.02, -0.01, -7.75, 1.00, -45.19
54, 149373, 57.433407, 12.033793, 1.60, 43.8750, -1.8125, -15.6875, -0.13, -0.13, -0.19, 0.00, 0.02, -0.01, -7.75, 1.00, -45.19
55, 149383, 57.433407, 12.033793, 1.60, 43.8750, -1.8125, -15.6875, -0.12, -0.12, -0.13, 0.02, -0.00, 0.02, -7.75, 1.00, -45.19
56, 149392, 57.433407, 12.033793, 1.60, 43.8750, -1.8125, -15.6875, -0.12, -0.12, -0.13, 0.03, -0.03, 0.06, -6.69, 2.06, -45.56
57, 149404, 57.433407, 12.033793, 1.60, 43.8125, -1.7500, -15.7500, -0.08, 0.21, -0.03, 0.04, -0.03, 0.07, -6.69, 2.06, -45.56
58, 149414, 57.433407, 12.033793, 1.60, 43.7500, -1.7500, -15.8125, -0.01, 0.23, -0.06, 0.03, -0.03, 0.04, -6.69, 2.06, -45.56
59, 149423, 57.433407, 12.033793, 1.60, 43.7500, -1.7500, -15.8125, 0.00, 0.21, -0.03, 0.01, -0.02, 0.01, -6.69, 2.06, -45.56
60, 149433, 57.433407, 12.033795, 1.70, 43.7500, -1.7500, -15.8125, -0.05, -0.02, -0.05, -0.00, 0.01, -0.01, -6.69, 2.06, -45.56
61, 149447, 57.433407, 12.033795, 1.70, 43.7500, -1.7500, -15.8125, -0.11, -0.12, -0.02, -0.01, 0.02, -0.01, -8.50, 1.38, -46.00
62, 149459, 57.433407, 12.033795, 1.70, 43.7500, -1.7500, -15.8125, -0.19, -0.13, -0.04, 0.01, 0.01, -0.01, -8.50, 1.38, -46.00
63, 149470, 57.433407, 12.033795, 1.70, 43.7500, -1.7500, -15.8125, -0.23, -0.14, -0.13, 0.02, -0.01, 0.00, -8.50, 1.38, -46.00
64, 149481, 57.433407, 12.033795, 1.70, 43.8125, -1.7500, -15.8125, -0.16, -0.09, -0.02, 0.04, -0.03, 0.01, -8.50, 1.38, -46.00
65, 149494, 57.433407, 12.033795, 1.70, 43.8125, -1.7500, -15.8750, -0.09, 0.06, 0.05, 0.04, -0.03, -0.00, -8.50, 1.00, -45.56
66, 149503, 57.433407, 12.033795, 1.70, 43.8125, -1.6875, -15.8750, -0.08, 0.17, 0.01, 0.03, -0.02, -0.01, -8.50, 1.00, -45.56
67, 149512, 57.433407, 12.033795, 1.70, 43.8125, -1.6875, -15.8750, -0.06, 0.20, -0.02, 0.03, -0.02, -0.01, -8.50, 1.00, -45.56
68, 149522, 57.433407, 12.033795, 1.70, 43.8125, -1.6875, -15.9375, -0.06, 0.20, 0.10, 0.02, -0.02, -0.01, -8.50, 1.00, -45.56
69, 149534, 57.433407, 12.033797, 1.70, 43.8125, -1.6875, -15.9375, -0.02, 0.19, 0.11, 0.01, -0.02, -0.00, -8.50, 1.00, -45.56
70, 149544, 57.433407, 12.033797, 1.70, 43.8125, -1.6875, -15.9375, 0.04, 0.15, 0.14, 0.00, -0.01, -0.01, -7.06, 1.00, -45.56
71, 149553, 57.433407, 12.033797, 1.70, 43.8125, -1.6875, -15.9375, 0.06, 0.06, 0.05, -0.01, -0.01, -0.02, -7.06, 1.00, -45.56
72, 149562, 57.433407, 12.033797, 1.70, 43.8125, -1.6875, -15.9375, 0.03, 0.04, -0.08, -0.02, -0.01, -0.03, -7.06, 1.00, -45.56
73, 149576, 57.433407, 12.033797, 1.70, 43.8750, -1.6875, -15.9375, 0.00, 0.00, -0.09, -0.00, -0.01, -0.03, -7.06, 1.00, -45.56
74, 149584, 57.433407, 12.033797, 1.70, 43.8750, -1.6875, -15.9375, 0.01, -0.05, 0.00, 0.00, -0.01, -0.02, -7.06, 1.00, -45.56
75, 149593, 57.433407, 12.033797, 1.70, 43.8750, -1.6875, -15.9375, 0.06, 0.00, 0.00, 0.01, -0.02, -0.00, -8.88, 1.38, -46.38
76, 149602, 57.433407, 12.033797, 1.70, 43.8750, -1.6875, -15.9375, 0.09, -0.01, 0.03, 0.01, -0.02, -0.01, -8.88, 1.38, -46.38
77, 149616, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.12, 0.08, -0.07, 0.02, -0.03, -0.01, -8.88, 1.38, -46.38
78, 149626, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.14, 0.09, -0.04, 0.02, -0.02, 0.00, -8.88, 1.38, -46.38
79, 149635, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.19, 0.05, -0.03, 0.00, -0.01, 0.00, -8.88, 1.38, -46.38
80, 149645, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.22, 0.00, -0.03, -0.01, 0.00, -0.00, -8.50, 1.38, -45.56
81, 149660, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.14, -0.13, -0.17, -0.01, 0.00, -0.01, -8.50, 1.38, -45.56
82, 149671, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -15.9375, 0.08, -0.11, -0.22, 0.03, -0.00, 0.00, -8.50, 1.38, -45.56
83, 149682, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -16.0000, 0.04, -0.04, -0.12, 0.04, -0.01, 0.02, -8.50, 1.38, -45.56
84, 149691, 57.433407, 12.033797, 1.70, 43.8750, -1.6250, -16.0000, 0.02, 0.04, -0.04, 0.03, -0.01, 0.03, -8.19, 0.56, -46.38
85, 149703, 57.433407, 12.033797, 1.70, 43.8125, -1.5625, -16.0000, 0.05, 0.08, 0.03, 0.02, -0.01, 0.02, -8.19, 0.56, -46.38
86, 149713, 57.433407, 12.033797, 1.70, 43.8125, -1.5625, -16.0000, 0.07, 0.09, -0.07, 0.02, -0.01, 0.01, -8.19, 0.56, -46.38
87, 149722, 57.433407, 12.033797, 1.70, 43.8125, -1.5625, -16.0625, 0.08, -0.01, -0.04, 0.00, 0.00, 0.00, -8.19, 0.56, -46.38
88, 149732, 57.433407, 12.033797, 1.70, 43.8125, -1.5625, -16.0625, 0.11, -0.07, -0.05, -0.00, 0.02, -0.01, -8.19, 0.56, -46.38
89, 149745, 57.433407, 12.033797, 1.70, 43.8125, -1.6250, -16.0625, 0.13, -0.09, -0.04, 0.01, 0.02, 0.00, -7.06, 0.38, -44.75
90, 149754, 57.433407, 12.033797, 1.70, 43.8125, -1.6250, -16.0625, 0.06, -0.07, -0.05, 0.02, 0.02, 0.01, -7.06, 0.38, -44.75
91, 149763, 57.433407, 12.033797, 1.70, 43.8125, -1.6250, -16.0625, -0.07, 0.03, -0.01, 0.03, 0.01, 0.03, -7.06, 0.38, -44.75
92, 149772, 57.433407, 12.033797, 1.70, 43.8125, -1.6250, -16.0625, -0.10, 0.14, 0.08, 0.04, -0.00, 0.04, -7.06, 0.38, -44.75
93, 149785, 57.433407, 12.033797, 1.70, 43.7500, -1.5625, -16.1250, -0.05, 0.18, 0.08, 0.03, -0.01, 0.04, -7.06, 0.38, -44.75
94, 149793, 57.433407, 12.033797, 1.70, 43.7500, -1.5625, -16.1250, -0.07, 0.21, 0.11, 0.02, -0.01, 0.04, -6.25, 1.06, -46.00
95, 149803, 57.433407, 12.033797, 1.70, 43.7500, -1.5625, -16.1250, -0.05, 0.16, 0.04, 0.00, 0.00, 0.01, -6.25, 1.06, -46.00
96, 149812, 57.433407, 12.033797, 1.70, 43.7500, -1.5625, -16.1250, 0.00, 0.07, -0.02, -0.00, 0.01, -0.01, -6.25, 1.06, -46.00
97, 149825, 57.433407, 12.033797, 1.70, 43.7500, -1.6250, -16.1250, 0.05, 0.01, -0.03, -0.01, 0.01, -0.01, -6.25, 1.06, -46.00
